Value Iteration,Value Iteration,Value Iteration,Value Iteration,Random Agent,Random Agent,Random Agent,Random Agent
Highway 1Hz,Highway 1Hz,Highway 5Hz,Highway 5Hz,Highway 1Hz,Highway 1Hz,Highway 5Hz,Highway 5Hz
reward,length,reward,length,reward,length,reward,length
11.420769600573054,0.325,48.74287344336926,0.25,1.9748569770712507,0.075,23.002410229661777,0.15
39.59725254285833,1.0,96.75037937384295,0.49,15.598939816033766,0.475,17.744149221522083,0.1
27.685080710637216,0.75,18.511786376119183,0.1,18.32728655890766,0.625,10.34385276424803,0.065
39.59822543218769,1.0,124.31404681121921,0.63,3.532355157720009,0.125,48.55919780635122,0.315
39.26245888214845,1.0,24.44968326789413,0.13,5.044845681311247,0.175,57.43001774360385,0.38
39.35185902794167,1.0,47.824010502928104,0.245,9.287844865333538,0.3,56.96273790006555,0.37
39.03836218912043,1.0,29.433956780595597,0.155,5.020933322746403,0.175,67.69158228120924,0.44
39.70933524192,1.0,34.712827342812844,0.18,7.42395702008464,0.275,67.75563810958154,0.435
39.016113279371694,1.0,199.04598877800478,1.0,6.936809937150816,0.225,9.270415021830631,0.055
5.955721904457762,0.175,9.469846329649759,0.055,8.646450881781456,0.25,46.31114087762613,0.3
39.039278072272054,1.0,199.17439231502496,1.0,7.3724618428578,0.25,15.596834141554885,0.105
39.59724864665273,1.0,32.452351697015,0.17,14.06551415245948,0.475,13.842558718755948,0.08
2.8011280686402444,0.1,65.6520060676159,0.335,6.623798739214226,0.2,23.276711844576838,0.135
39.59772357457801,1.0,28.449653034717656,0.15,3.5567056516998896,0.125,11.309835127379007,0.07
38.13140435302555,1.0,94.475071521703,0.48,15.908135092801798,0.575,18.047601983205393,0.11
39.419460541673445,1.0,52.42716980880662,0.27,9.46218890171832,0.325,43.11886800615219,0.275
8.001528942021242,0.225,19.504977388738517,0.105,16.17182437925159,0.45,23.478910382845214,0.155
24.4634646317322,0.65,53.80545581513101,0.275,18.795925976420406,0.525,60.014805714166414,0.385
39.57599750885073,1.0,97.67779699718135,0.5,12.68107459163216,0.375,28.22592888322013,0.155
39.3736369243606,1.0,62.56198711119711,0.32,4.240687241945847,0.15,15.070865385699797,0.095
39.12773327615689,1.0,124.3215077546086,0.63,11.313164318371937,0.375,13.348900791155426,0.075
39.10598341889391,1.0,78.47165825670182,0.4,12.533926803912752,0.35,40.923233009697505,0.28
38.72724702186496,1.0,44.25998900527363,0.23,1.7940463651563352,0.075,38.92195184445178,0.215
39.0615145320581,1.0,197.93079828931883,1.0,9.549949888051971,0.3,30.448043696823134,0.175
30.218223863817517,0.85,10.508923347650235,0.06,2.6444444444444444,0.1,59.951769651844444,0.35
16.644538594464727,0.45,32.802288086097846,0.17,25.391113628711462,0.85,39.25825999095383,0.245
38.0597895591265,1.0,43.765736490754506,0.225,12.712020431316143,0.35,63.102944175489164,0.395
28.240238278110827,0.75,117.8022856536442,0.595,3.59734321108851,0.125,24.056929045050236,0.14
39.61994579651438,1.0,85.42564448245996,0.435,20.45969956331173,0.675,8.215908912253019,0.05
16.087959869649843,0.45,35.775718246596405,0.185,26.796688284666853,0.85,46.50942508885852,0.275
39.59725133960599,1.0,95.179622649799,0.485,10.664258128242626,0.375,10.461113653739236,0.065
39.61996010723583,1.0,7.591975922755848,0.045,7.394933744126456,0.25,69.48235984455452,0.465
39.68664101087285,1.0,115.33015311166058,0.585,19.267562950099258,0.625,8.751710679284649,0.05
39.083264903822446,1.0,69.75308559944249,0.355,8.401071083029912,0.25,24.12659070410595,0.165
39.574581293935054,1.0,163.97369312078962,0.83,5.752489626462644,0.175,37.73871257900627,0.23
39.576927502834494,1.0,94.21549820529138,0.48,4.646446298431657,0.15,15.942608848052569,0.095
3.911713631472685,0.125,49.750379380748,0.255,6.378725869820084,0.2,24.53845402408195,0.15
30.532208645633045,0.85,34.49567315511809,0.18,4.954610422444099,0.175,61.76052842974843,0.38
9.844080571034999,0.275,92.56199115214783,0.47,16.909343862255614,0.525,12.311716227940495,0.07
39.48566564355139,1.0,44.772104248318556,0.23,13.55323968187054,0.475,29.217280061864585,0.175
39.149002519426126,1.0,91.53644010482584,0.465,12.13101507064086,0.375,24.460283769580172,0.16
39.24024663207496,1.0,20.720935984750593,0.11,12.445053655348651,0.35,49.757208998612086,0.28
27.73153874410337,0.725,9.756833447822581,0.055,4.623951218000029,0.15,22.37365961766531,0.15
39.41901310161483,1.0,55.59607165065169,0.285,17.73094272033754,0.625,32.869474009653125,0.21
1.2018895856905065,0.05,121.64839289750685,0.615,30.770482645864703,1.0,8.079999551145892,0.05
39.374094840082535,1.0,15.864381357583001,0.085,12.201346221997929,0.35,55.001093476111514,0.31
39.6431420444935,1.0,41.72611478440956,0.215,13.951805144005894,0.45,99.9257526706223,0.62
38.79342734646336,1.0,26.471387932411904,0.14,25.645271435166443,0.85,40.12716476518895,0.25
39.330141080076885,1.0,37.79478014607541,0.195,16.17656747796585,0.55,10.420355621507962,0.06
29.484557632511446,0.825,65.64839289753475,0.335,11.799886793100832,0.4,11.779807001410695,0.08
39.24075317466115,1.0,64.39952179767918,0.33,1.1373749739408179,0.05,78.90349948343703,0.515
39.28328882099602,1.0,32.54916978616134,0.17,6.505875999943956,0.25,62.82204255154173,0.36
39.21710877648357,1.0,43.47136819477178,0.225,8.844566824093395,0.25,55.24985534192693,0.32
39.552346564667175,1.0,30.62667290952692,0.16,10.02329227071846,0.35,77.91763750719976,0.51
1.8685562523571733,0.075,76.74748666684216,0.395,25.372693736410366,0.85,11.458743208913374,0.065
39.776946132404795,1.0,15.624327291996734,0.085,15.843288970913093,0.55,15.636048783974106,0.09
1.2463340301349508,0.05,78.48937967296054,0.4,5.060923602789334,0.175,64.07988819084092,0.395
39.46486239688781,1.0,91.99512073790075,0.47,2.6690183858603307,0.1,28.827864080499218,0.185
39.307886006169404,1.0,123.09338272252447,0.63,6.93486863553761,0.225,37.95447360856443,0.25
39.19534612909437,1.0,35.824011360505224,0.185,33.459710354021496,1.0,12.896793295385281,0.08
39.48473549773691,1.0,54.64839289874775,0.28,9.772164491272248,0.325,47.58799813563264,0.31
39.19758724244055,1.0,8.763102300760666,0.05,1.6209341472047345,0.075,31.241526025444113,0.21
32.92972544595371,0.9,75.46742505135292,0.385,11.62026831713868,0.375,95.32551158714085,0.615
38.9277195245916,1.0,46.59768064810819,0.24,6.019152750680628,0.2,47.150115535974635,0.27
39.35234896481654,1.0,33.480254016488736,0.175,14.392352992606154,0.425,76.9745155309553,0.445
38.971235267683255,1.0,123.26036602660677,0.625,9.35364605486752,0.3,62.080389762918344,0.365
38.993929426573146,1.0,16.8504881544636,0.09,2.5157750342935525,0.1,97.17037795923636,0.62
39.442000047131614,1.0,84.4292637330339,0.43,23.06710729565764,0.8,31.535973075632494,0.205
39.46343195542863,1.0,121.35287496025012,0.615,12.998257506957504,0.475,31.58929723729573,0.185
38.53001826474704,1.0,18.627562195492676,0.1,3.6268861454046637,0.125,15.865167836816141,0.105
39.41802596728752,1.0,48.88822145387807,0.25,9.865739442965115,0.3,22.73076729119205,0.135
38.994428305115264,1.0,12.45487829924898,0.07,10.559286152550927,0.375,13.748745923475884,0.08
39.26248743254304,1.0,30.120588078885184,0.16,8.043967515866981,0.25,31.051276661944335,0.19
38.83911763320294,1.0,72.64839289750932,0.37,4.108623717116804,0.15,76.47154131959363,0.51
39.41805282829106,1.0,35.62666892572022,0.185,4.530671264138104,0.15,47.89567199863659,0.315
39.19531748447218,1.0,35.144696407837706,0.185,4.7561526828530045,0.15,8.461815678215517,0.05
38.81616445042412,1.0,60.38186863681614,0.31,2.5092449728223998,0.1,59.726260260784365,0.345
5.061895233557783,0.15,26.68796279389256,0.14,10.930925849452796,0.4,66.81248419583609,0.415
7.845515618071218,0.225,59.16418443269115,0.305,3.7122553330465773,0.15,24.013433614982194,0.15
39.21755227340927,1.0,61.8022856537542,0.315,1.290778474579395,0.05,9.384382073128915,0.055
1.2018895856905065,0.05,34.7014925755954,0.18,12.513164421556441,0.425,13.44833562949696,0.095
39.32865333391115,1.0,9.660572452898348,0.055,11.33622997062709,0.325,39.5579267468877,0.27
39.37409502983825,1.0,105.02530623774757,0.535,2.7145734112480477,0.1,18.85907313754131,0.12
38.85960932128624,1.0,162.4857353797496,0.825,12.425680145217887,0.425,76.11729771607888,0.49
39.35140079589409,1.0,15.627685753984435,0.085,1.777777777777778,0.075,91.93554228486639,0.55
2.178878217096714,0.075,32.20424054652546,0.17,3.6014249488466614,0.125,29.8224018952503,0.165
39.21663813071865,1.0,24.471408500595683,0.13,2.465423371172036,0.1,13.213487766203823,0.075
39.28380400582952,1.0,23.245147788094766,0.125,24.88124964447069,0.775,59.285215575320585,0.34
39.10405381028017,1.0,73.50421483466847,0.375,4.203393367584978,0.15,62.52961315358453,0.41
39.392559019861885,1.0,30.471373035491673,0.16,8.424268018120225,0.275,15.663973816243406,0.095
39.530085630701095,1.0,127.43552098082263,0.645,2.5098650621360106,0.1,19.442988113721082,0.12
39.19435739641447,1.0,7.531036604744008,0.045,12.690042814668095,0.425,17.11360962289222,0.1
27.465348957017895,0.725,67.56983701321128,0.345,11.661927568236964,0.425,71.36023172497387,0.46
39.50790026351095,1.0,62.471368139702896,0.32,2.046796163638108,0.075,23.69574604632829,0.135
38.92677926650968,1.0,21.802393802262305,0.115,22.05897851181862,0.775,8.284590259974294,0.05
38.83644281298031,1.0,20.47154690182627,0.11,25.976054577489403,0.8,43.649908223284235,0.26
39.30644291515034,1.0,186.7264388576308,0.945,29.465345526720107,1.0,14.214543161859876,0.095
39.52964056304405,1.0,11.653613084674522,0.065,2.6271906331727335,0.1,29.515474760870944,0.17
39.018515325189206,1.0,94.45234952981687,0.48,3.8907784745793954,0.125,43.17941532351622,0.285
39.08517744280999,1.0,98.37833039776389,0.5,15.201542126756506,0.5,26.358305093969182,0.17
39.03933114027336,1.0,13.628907622674355,0.075,31.41645663257376,1.0,27.494743597045403,0.17
36.88327069487946,1.0,11.79978366702382,0.065,3.7570908577598328,0.125,39.36698845342213,0.255
39.03983153780312,1.0,20.750534248165298,0.11,29.37712060322676,0.875,22.775816764960705,0.135
39.50979318217245,1.0,68.04457587312133,0.35,7.690537292674636,0.25,60.19918126805646,0.355
38.993932338397315,1.0,65.47136813965224,0.335,15.158267984303572,0.425,73.10798396195433,0.475
35.531582381578794,0.925,62.723988143592926,0.32,1.8935528120713305,0.075,13.44038522987069,0.09
39.061524374709585,1.0,6.617617727673505,0.04,14.534837759070692,0.5,19.542403303295583,0.13
39.19490160419063,1.0,81.87165863856454,0.42,13.597146373648156,0.475,48.33382212239322,0.31
39.46395658096365,1.0,10.462592538892428,0.06,5.469064458644719,0.2,8.5441454311573,0.05
39.26297375857105,1.0,57.590118846805794,0.295,13.511389850935794,0.425,29.556004476302764,0.18
39.3504420877614,1.0,84.00403286696985,0.43,2.6923511890258256,0.1,24.672297623288515,0.14
39.57506749769966,1.0,139.04979377294327,0.705,12.315778760148199,0.425,74.7315215129975,0.445
16.643604284079107,0.45,16.373812941135878,0.09,3.2660447183419503,0.125,140.9827521687366,0.905
39.575040766090886,1.0,55.48904083424571,0.285,1.7824417009602196,0.075,71.21496238842913,0.46
39.48564953022299,1.0,197.70383343276626,1.0,2.535645537322111,0.1,44.93989273860179,0.28
39.195306099455856,1.0,92.626668062105,0.47,6.267472177888273,0.2,91.26092093523144,0.535
1.084900306540033,0.05,193.5810494850426,0.98,11.92786020874462,0.4,26.20162220637277,0.175
39.44122100714638,1.0,158.0350533380022,0.8,3.2672969233473133,0.1,27.407294038616502,0.17
16.397770647238175,0.45,46.750379393279076,0.24,15.225344469948965,0.525,78.47206609377018,0.45
1.084900306540033,0.05,125.38481877594336,0.635,5.221309794470011,0.2,14.055784039427834,0.1
39.39630273332804,1.0,27.80229930340571,0.145,21.753743456703464,0.725,55.229611360601076,0.365
39.129141195446124,1.0,16.864142084262337,0.09,11.402047705067156,0.375,45.53283237765434,0.3
39.50839093949646,1.0,34.92795306377265,0.18,8.508138290484203,0.3,26.390103209952763,0.155
39.33055624515656,1.0,94.88122011675291,0.485,10.885899836847745,0.375,49.18503373758012,0.295
39.03930697632772,1.0,30.64839778549535,0.16,14.6267294046091,0.475,32.364309488899195,0.22
39.574082148467554,1.0,35.23851902610246,0.185,1.9748569770712507,0.075,20.709040039595596,0.115
35.37459549110481,0.925,10.778091007001967,0.06,4.291200260341931,0.175,56.14696029989253,0.34
39.52962385163917,1.0,52.804991881048885,0.27,3.6020472314255945,0.125,38.26582405546349,0.245
38.88232052334993,1.0,18.29550817258833,0.1,10.975650142988815,0.375,35.61934139442974,0.195
39.37358176639256,1.0,82.62666806210507,0.42,8.131456554390313,0.25,29.13169312045371,0.18
0.9157750342935529,0.05,35.52254716978931,0.185,14.334869641681252,0.4,44.42177383243013,0.295
39.64218228177789,1.0,104.47136813962435,0.53,16.79989830072224,0.55,30.780919859276775,0.19
39.284738368347696,1.0,28.763701800543966,0.15,20.13373638468634,0.7,80.30470545981343,0.505
39.66537281365404,1.0,55.64839289838571,0.285,2.996104062500729,0.1,104.8304697548806,0.685
39.5310952444825,1.0,27.596090976663632,0.145,7.977097139739445,0.25,26.117483396179747,0.17
39.553761049609484,1.0,197.69223525590988,1.0,10.75533336157312,0.325,11.984954443201017,0.075
39.485206091512055,1.0,23.80233990232623,0.125,2.44324313575815,0.1,10.87695821602294,0.06
39.21899726861723,1.0,94.82401048904606,0.48,1.8467961636381087,0.075,18.056312288745744,0.11
15.335314051769158,0.425,52.62666806455812,0.27,23.507423068204428,0.825,28.891400044419207,0.185
0.9379972565157751,0.05,61.68151431848719,0.315,12.638563558233614,0.425,14.20537926604074,0.09
38.88519599917942,1.0,76.54026426874668,0.39,4.909877784060063,0.175,24.983361180502673,0.165
39.61949863349188,1.0,32.802288086097846,0.17,15.728730819414782,0.55,60.09196495998724,0.36
39.28376528742117,1.0,112.86268137928117,0.575,1.979667363468284,0.075,73.00686860545,0.48
39.68758516150269,1.0,9.8090739083526,0.055,4.601536308639235,0.15,11.226489827345514,0.075
9.822816849158908,0.275,48.53162081289316,0.25,12.688184960256972,0.375,9.657963630833091,0.06
39.46391810340906,1.0,20.712019885458588,0.11,5.176532329458025,0.175,30.5792548390372,0.19
39.507905862017644,1.0,12.630028348592576,0.07,8.555883147026005,0.25,41.99861512015323,0.245
6.756137605051885,0.2,111.2119499832158,0.565,31.394840145057987,1.0,37.965750549532736,0.22
39.418110759043266,1.0,7.7691537169634515,0.045,9.44680154754841,0.3,18.163385228249368,0.11
39.306941670068234,1.0,35.47136900970752,0.185,2.2238072145862366,0.075,10.687931293346404,0.065
1.8685562523571733,0.075,136.38562645301062,0.69,6.751742252938367,0.225,48.578955667686195,0.325
38.90548702395371,1.0,38.73905308245375,0.2,6.0681272206622054,0.2,42.93484368337893,0.255
39.19529309990837,1.0,127.287102691498,0.645,6.623929244531263,0.25,20.150563572958433,0.135
38.88423876547651,1.0,111.5402663167868,0.565,2.046796163638108,0.075,54.306407419591636,0.345
1.2463340301349508,0.05,106.86923229645751,0.545,6.93333215902417,0.25,17.554473598297957,0.11
39.17214911555595,1.0,93.20368598898695,0.475,12.239899494308585,0.425,36.20312111510754,0.25
39.50884620555253,1.0,7.676880349312864,0.045,4.115456032436908,0.15,20.138797754153703,0.125
39.35091588092571,1.0,31.62667149447212,0.165,1.8690183858603309,0.075,15.917867642642078,0.095
25.172608704103872,0.675,18.456069359414165,0.1,1.75959719616304,0.075,96.75271725326184,0.58
39.283734260349476,1.0,19.454498856866177,0.105,3.580089399816799,0.125,16.631667162449872,0.095
39.23928805687392,1.0,81.46151066589088,0.415,2.8850714806830537,0.1,32.055234484017966,0.195
1.979667363468284,0.075,38.6879438102219,0.2,6.201425332346648,0.225,37.380041977583346,0.25
1.1293447509844774,0.05,75.39252278911202,0.385,19.467156824621682,0.6,40.679087811824786,0.245
39.64312207893001,1.0,17.627144306831998,0.095,10.047338224370145,0.3,17.684990826090235,0.115
39.26248329333348,1.0,59.06533348355178,0.305,7.195475353479347,0.275,26.445543475973945,0.18
18.57550263475203,0.5,30.64839778549535,0.16,25.06423704576479,0.85,24.205628254059103,0.17
39.172192786697046,1.0,35.014672108316134,0.185,2.5990632596043604,0.1,58.206969771919574,0.37
39.44262578343926,1.0,102.14494145570924,0.52,9.400444562075565,0.3,17.733271949560145,0.105
39.21709428229228,1.0,21.44976363106582,0.115,4.46296535627371,0.15,17.93325042413812,0.12
39.17215140375525,1.0,39.3439786202963,0.205,20.99893914967363,0.7,29.848901728890755,0.18
38.97361286093944,1.0,86.02349412949043,0.44,1.313462830304775,0.05,135.84221539598286,0.86
39.37405630799909,1.0,7.6227331026222425,0.045,1.7824417009602196,0.075,32.39143222491985,0.195
2.867767105985603,0.1,34.471369368129764,0.18,2.8413653357681783,0.1,68.92093056460108,0.4
16.844082362408834,0.45,7.8158167441387265,0.045,7.090994635049912,0.225,26.216685051834244,0.145
2.10679786799535,0.075,19.824227910674367,0.105,7.000340922783552,0.225,28.23131602220062,0.17
39.08518166509523,1.0,126.48645248304183,0.64,3.509200356694921,0.125,127.10779812936894,0.79
39.06155317944758,1.0,19.449903458270885,0.105,3.708032002434845,0.125,39.29735246108003,0.25
39.50698535528172,1.0,30.53192753590864,0.16,2.7796673634682842,0.1,13.951594878312866,0.085
37.884067769109535,1.0,82.80499187923864,0.42,9.198707679431058,0.275,15.881613101377528,0.1
39.397142938359224,1.0,15.451013793087084,0.085,13.420625598256319,0.45,31.273558047607985,0.18
38.81708457658928,1.0,16.75101640559362,0.09,12.333120423735577,0.4,22.108034006023622,0.13
38.92770670593439,1.0,61.6380112347834,0.315,6.596225090204048,0.225,49.652232723586124,0.295
39.37549879614845,1.0,44.56397933917937,0.23,7.1557490812499855,0.25,30.034292442368123,0.185
1.2907784745793953,0.05,57.62666806254216,0.295,6.425699381662693,0.225,11.798248124934844,0.07
39.30647381699532,1.0,7.837655050735021,0.045,6.951932094523428,0.225,70.85261713608054,0.445
18.307785618542624,0.525,76.35465519563763,0.39,11.376543444809734,0.375,58.67183264151519,0.35
39.01615028470069,1.0,30.471373035491673,0.16,27.79663492520238,0.95,10.146752902146376,0.06
39.26297379765647,1.0,23.47142613472306,0.125,11.221871556458895,0.35,26.230028831845082,0.15
39.08376564712883,1.0,49.36188156871336,0.255,30.17694513293192,1.0,28.994797513679437,0.185
39.21743776146551,1.0,19.52102674930786,0.105,26.820935382991838,0.9,77.73344309971239,0.495
38.77073464842486,1.0,118.54026631678043,0.6,2.8912406080825526,0.1,11.93794625654001,0.08
39.64221087511558,1.0,33.79478143287787,0.175,6.308176419578948,0.225,75.822887016335,0.475
39.77694613697418,1.0,35.62721661405029,0.185,5.024224076209435,0.15,11.386914771075375,0.07
38.61775901995124,1.0,110.61389743218773,0.56,16.64267498197395,0.55,42.41483697924288,0.24
2.9566836241957994,0.1,65.20862258074895,0.335,2.4215994991270473,0.1,43.35676939049037,0.285
39.30647054189217,1.0,165.05914623255148,0.835,18.039649308983552,0.55,14.682828629370118,0.1
0.9157750342935529,0.05,75.62666806210586,0.385,11.39875709981682,0.4,9.270959429726943,0.055
38.92822404135117,1.0,6.617617727673505,0.04,10.130987695220558,0.35,11.939083930115327,0.075
39.10500052783834,1.0,42.64839297539209,0.22,7.9756943974242684,0.275,35.223653865158,0.24
39.7774281382582,1.0,17.495524085020214,0.095,9.197480284520685,0.3,23.15433696605816,0.165
39.44123860078609,1.0,44.56021776389786,0.23,21.088318612857158,0.7,77.21660156782382,0.49
2.267794735306911,0.075,12.476825283710003,0.07,3.0015849923640143,0.1,45.52901172523137,0.28
39.552818543810396,1.0,61.428353169002435,0.315,1.1293447509844774,0.05,74.7865858942547,0.475
38.92728994980224,1.0,7.791405599504567,0.045,27.016983829553613,0.9,39.225532290961546,0.27
39.01758083397628,1.0,59.96703227198849,0.31,4.579362770141792,0.15,37.14582608240247,0.24
0.9379972565157751,0.05,62.3731222809593,0.32,7.529591990890301,0.225,23.36511526156294,0.16
39.46254080664622,1.0,47.644449823123566,0.245,4.755852035806237,0.15,61.70351667703468,0.39
38.70458559991703,1.0,6.617617727673505,0.04,6.152893486360327,0.2,9.079556622129193,0.055
38.90648936532933,1.0,106.1362507338816,0.54,5.574829892213352,0.2,145.96146949682014,0.955
1.979667363468284,0.075,113.17142036032352,0.575,8.42196940145269,0.25,9.92804112408756,0.065
38.92627405305765,1.0,159.04847219499806,0.805,6.618747549126715,0.2,27.751338186567384,0.165
39.03835830623132,1.0,22.82408773145328,0.12,30.465481194294178,0.925,14.759172069288248,0.085
39.016164229905414,1.0,45.220389083229044,0.235,12.202499511804454,0.425,34.54547112546987,0.21
39.46299966974644,1.0,32.77210666140109,0.17,24.015912142007714,0.8,14.458450879130238,0.09
1.2907784745793953,0.05,96.67286104963216,0.495,13.090068424731442,0.425,83.08796901273814,0.54
39.39582094715014,1.0,17.863972601042697,0.095,3.0464916758700387,0.1,43.15251470467278,0.275
37.6134206043757,1.0,26.546420478715163,0.14,11.932685347960305,0.425,9.351365350897813,0.055
39.39678927888791,1.0,7.701182991806894,0.045,11.109963310115468,0.4,8.567351885279297,0.05
39.041247999924046,1.0,13.803993844949376,0.075,1.084900306540033,0.05,15.034152655994106,0.09
39.10403966694675,1.0,129.27606062919824,0.655,2.512799825476477,0.1,65.48358584581453,0.425
4.267734298056784,0.125,42.08305648525731,0.22,5.023294785152123,0.15,19.95383590098074,0.12
39.463943935672575,1.0,109.7721042092448,0.555,20.800442869058863,0.7,65.42237116237779,0.39
1.1293447509844774,0.05,23.648448423916395,0.125,22.265515499458278,0.725,72.15887721961276,0.465
39.688529656924736,1.0,21.82411955057895,0.115,29.378360482804823,0.95,19.078385563545993,0.125
39.61948943548562,1.0,9.660572452898348,0.055,5.9081388361793685,0.225,53.732179136138534,0.365
39.50743248644688,1.0,119.88901540513451,0.61,8.00038148280419,0.25,35.71240620168031,0.235
39.218043188574356,1.0,41.80499195972502,0.215,9.580439839353053,0.35,16.916859192355087,0.11
23.42042763095835,0.625,53.750379375580366,0.275,23.904360118526082,0.75,22.553511850695276,0.15
37.08561725584343,1.0,9.660572452898348,0.055,4.137413864043842,0.15,13.67397896102531,0.09
39.262511644521965,1.0,8.808888491901861,0.05,1.8467961636381087,0.075,25.51403245159376,0.155
2.9566559948744917,0.1,65.7721042092727,0.335,20.347271743628493,0.65,15.780017205294836,0.095
4.912183267275223,0.15,164.25185581331436,0.83,21.620060198142653,0.725,33.76432021563873,0.22
39.61899883634467,1.0,29.471375067221434,0.155,6.778684655458809,0.2,11.751627898150627,0.08
38.505057399806674,1.0,8.667046366701808,0.05,7.218672378388988,0.275,39.13353127444183,0.255
39.15044755626112,1.0,102.13665361478034,0.52,29.81419919970149,1.0,15.279920308341172,0.105
3.089519145569536,0.1,72.36188978560025,0.37,4.866306277383256,0.15,31.23247228018668,0.195
30.33059452496142,0.8,106.06115396062818,0.54,11.910021790437415,0.35,14.025977031592591,0.08
39.327694981713805,1.0,60.868726027280715,0.31,7.664220126721367,0.275,68.60474933036197,0.435
39.418539248434165,1.0,9.638415143920776,0.055,20.644217712142314,0.675,34.163859014416296,0.22
39.14943231796839,1.0,38.471368448861426,0.2,31.37302785242343,1.0,35.113035075653976,0.205
26.776445561305714,0.7,176.09605398466942,0.895,2.6491083676268863,0.1,36.262302798167205,0.225
39.52874977087579,1.0,8.667046366701808,0.05,3.7801294969714414,0.125,32.7837979182343,0.22
39.7320270248636,1.0,119.61389743217265,0.605,32.844262361482805,1.0,16.95327171595689,0.11
39.351400706057746,1.0,70.20613915349263,0.36,12.911417684701869,0.4,63.48855062511911,0.38
39.04075171785388,1.0,116.82401048904606,0.59,17.844846534334685,0.55,10.515663326910213,0.07
38.81660783405274,1.0,12.77489934443511,0.07,7.997064002843164,0.3,9.94572885583796,0.06
39.462497274166175,1.0,10.828858918783034,0.06,11.373692988792328,0.375,36.84715932037177,0.23
39.59774778338899,1.0,51.802285657107895,0.265,2.801063289397944,0.1,56.204650918863535,0.34
39.507904934539646,1.0,55.64398699385356,0.285,11.596065207035336,0.4,9.38391372450253,0.055
39.777418259372475,1.0,98.38687690564686,0.5,11.68808130287584,0.325,25.21884328804054,0.165
38.77274259966836,1.0,27.44965710665471,0.145,3.260713031823002,0.125,72.4698170772442,0.44
2.555251067787486,0.1,125.00403352272845,0.635,3.735340467604285,0.125,46.246049208493204,0.31
39.23887279997996,1.0,198.88021648048473,1.0,3.7303581215944397,0.15,20.38898675994282,0.11
2.001889585690506,0.075,126.96574680504982,0.645,8.93136160767873,0.275,12.862409701511687,0.075
39.44123793388446,1.0,105.59216606692625,0.535,19.19359592119203,0.525,75.0243964436448,0.445
38.86104268316546,1.0,198.21428237259812,1.0,5.445480435462617,0.2,9.921894874018866,0.06
13.822792788256175,0.375,116.57548806442125,0.59,11.886715139708688,0.4,11.559782131668483,0.07
39.39629296188383,1.0,68.2408991295531,0.35,7.660198755886678,0.225,65.71245081113467,0.42
39.285205999707586,1.0,112.33220457070297,0.57,7.704275261919453,0.275,31.644862143983374,0.2
39.24026079227415,1.0,52.80228565609735,0.27,6.017912422410485,0.2,109.88657227660018,0.685
38.26188667476528,1.0,87.69862072833655,0.45,18.35169425052927,0.65,22.755200062518195,0.13
3.956628576071101,0.125,56.50700803999363,0.29,14.668966618588053,0.5,11.73248372395638,0.07
31.6643902272115,0.825,197.64443117266254,1.0,3.1324028589037307,0.125,42.175336765290844,0.275
39.217523748899374,1.0,15.82487458250438,0.085,18.398711158513862,0.6,25.089299191644084,0.155
1.9356850525269975,0.075,11.631744308581833,0.065,6.150932514854029,0.225,20.867987682053165,0.13
11.956612380355041,0.325,36.77571799361373,0.19,25.128848186189284,0.85,52.57625964352797,0.315
38.90601202146916,1.0,155.94775747460605,0.79,13.288367348099552,0.425,44.73878321354046,0.29
1.9352229190238397,0.075,99.49450954018458,0.505,2.7572849921703027,0.1,13.579677103329745,0.09
39.15041795640628,1.0,65.23817841318224,0.335,7.802662062455039,0.3,142.0281048800011,0.915
39.06441882044641,1.0,29.0963585384637,0.155,10.200376676424261,0.3,47.415949722266994,0.285
39.75425191382321,1.0,80.59046489001831,0.41,16.667736165309055,0.55,18.366123943592214,0.11
38.86062754549371,1.0,199.02581906354848,1.0,5.532103070630139,0.2,84.60454105169015,0.545
39.66486219390548,1.0,43.82401054421798,0.225,12.485654843707458,0.425,50.80032391636753,0.315
1.9352229190238397,0.075,22.272468450933076,0.12,2.157445141246062,0.075,32.46984060629574,0.185
38.08611436421313,1.0,9.469846329649759,0.055,8.558218321921371,0.325,10.966692417734226,0.07
39.37358415567279,1.0,152.46256078953428,0.775,6.772146545797053,0.225,110.33357608702133,0.73
39.77741825035408,1.0,48.45234953696189,0.25,1.9731675253532592,0.075,89.23407012394823,0.56
37.74906964251809,1.0,42.20420437075779,0.22,16.48360269698709,0.525,51.9195745034815,0.295
39.084762633159876,1.0,94.41926102005647,0.48,14.980919303784127,0.525,40.63115313575278,0.28
39.15094268903914,1.0,176.08554278543866,0.9,3.7968193384645974,0.125,34.376747744598376,0.21
38.883775139332016,1.0,60.95854860038515,0.315,4.24675579094099,0.175,23.380559614575915,0.15
39.14995736093468,1.0,61.238216296295136,0.315,12.801069071881924,0.375,31.967962503515814,0.185
39.17550124011491,1.0,7.8613310535593035,0.045,12.461939183133845,0.375,28.752417902061346,0.185
38.839331037551645,1.0,11.75439112846225,0.065,5.597613485208939,0.2,84.20511725318329,0.47
38.994357206320856,1.0,58.802285653953824,0.3,9.713462921872974,0.3,53.958082049829585,0.35
39.41901149102518,1.0,101.8022856536442,0.515,32.30357802838781,1.0,29.672122367286544,0.16
18.02422327540811,0.475,40.648393052760504,0.21,2.8907784745793954,0.1,32.65332829123168,0.195
